mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
6	5	13	13	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	22				
6	5	15	15	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	23				
7	6	16	16	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	24				
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	25				
7	6	16	16	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	6		
7	6	16	16	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	26				
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	27				
8	7	19	19	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	28				
8	7	21	21	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	29				
8	7	19	19	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	30				
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	31				
9	8	22	22	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	32				
9	8	24	24	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	33				
9	8	22	22	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	34				
9	8	24	24	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	35				
10	9	25	25	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	36				
10	9	26	26	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	37				
10	9	27	27	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	38				
10	9	25	25	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6		
10	9	25	25	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	39				
10	9	26	26	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	6		
10	9	26	26	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	40				
10	9	27	27	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	41				
11	10	28	28	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	42				
11	10	30	30	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	43				
11	10	28	28	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	44				
11	10	30	30	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6		
11	10	30	30	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	45				
12	11	31	31	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	46				
12	11	32	32	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	47				
12	11	31	31	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	48				
12	11	32	32	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	6	5	
12	11	32	32	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	49				
12	11	33	33	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	#		
12	11	33	33	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	50				
13	12	34	34	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	51				
13	12	36	36	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	52				
13	12	34	34	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	53				
13	12	36	36	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	54				
14	13	37	37	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	55				
14	13	38	38	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	56				
14	13	39	39	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	57				
14	13	37	37	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	6		
14	13	37	37	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	58				
14	13	39	39	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	59				
15	14	40	40	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	60				
15	14	41	41	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	61				
15	14	42	42	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	62				
15	14	40	40	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6		
15	14	40	40	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	63				
15	14	41	41	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	6	4	
15	14	41	41	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	64				
15	14	42	42	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	5	#	
16	15	43	43	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	65				
16	15	45	45	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	66				
16	15	43	43	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	67				
16	15	45	45	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	68				
17	16	46	46	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	69				
17	16	48	48	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	70				
17	16	46	46	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6		
17	16	46	46	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	71				
17	16	47	47	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	_		
17	16	47	47	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	72				
17	16	48	48	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	73				
18	17	49	49	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	74				
18	17	50	50	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	75				
18	17	51	51	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	76				
18	17	49	49	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	5		
18	17	49	49	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	77				
18	17	50	50	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	6	4	
18	17	51	51	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	7		
18	17	51	51	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	78				
19	18	52	52	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	79				
19	18	53	53	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	80				
19	18	54	54	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	81				
19	18	52	52	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	82				
19	18	54	54	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	83				
20	19	55	55	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	84				
20	19	57	57	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	85				
20	19	55	55	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	86				
20	19	57	57	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	87				
21	20	58	58	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	88				
21	20	60	60	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	89				
21	20	58	58	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	90				
21	20	60	60	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6		
21	20	60	60	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	91				
22	21	61	61	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	92				
22	21	62	62	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	93				
22	21	61	61	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6	5	h
22	21	61	61	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	94				
22	21	62	62	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	4		
22	21	62	62	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	95				
22	21	63	63	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	#		
22	21	63	63	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	96				
23	22	64	64	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	97				
23	22	66	66	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	98				
23	22	64	64	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	99				
23	22	66	66	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	#		
23	22	66	66	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	100				
24	23	67	67	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	101				
24	23	69	69	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	102				
24	23	67	67	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	103				
24	23	69	69	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	2		
24	23	69	69	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	104				
25	24	70	70	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	105				
25	24	72	72	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	106				
25	24	70	70	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	6		
25	24	70	70	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	107				
25	24	72	72	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	108				
26	25	73	73	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	109				
26	25	149/2	149/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	110				
26	25	75	75	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	111				
26	25	151/2	151/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	112				
26	25	73	73	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	6		
26	25	73	73	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	113				
26	25	75	75	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	114				
27	26	76	76	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	115				
27	26	78	78	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	116				
27	26	76	76	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	117				
27	26	78	78	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	118				
28	27	79	79	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	119				
28	27	80	80	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	120				
28	27	81	81	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	121				
28	27	79	79	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	6		
28	27	79	79	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	122				
28	27	81	81	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	123				
29	28	82	82	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	124				
29	28	83	83	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	125				
29	28	84	84	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	126				
29	28	82	82	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	127				
29	28	83	83	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	6	4	
29	28	83	83	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	128				
29	28	84	84	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	5	#	
30	29	85	85	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	129				
30	29	87	87	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	130				
30	29	85	85	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	131				
30	29	87	87	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	132				
31	30	88	88	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	133				
31	30	90	90	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	134				
31	30	88	88	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6		
31	30	88	88	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	135				
31	30	89	89	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	5		
31	30	89	89	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	136				
31	30	90	90	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	137				
32	31	91	91	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	138				
32	31	93	93	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	139				
32	31	91	91	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	#		
32	31	91	91	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	140				
32	31	93	93	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	h		
32	31	93	93	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	141				
33	32	94	94	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	142				
33	32	96	96	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	143				
33	32	94	94	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6		
33	32	94	94	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	144				
33	32	95	95	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	145				
33	32	96	96	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	#		
33	32	96	96	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	146				
34	33	97	97	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	147				
34	33	99	99	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	148				
34	33	97	97	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	149				
34	33	99	99	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	150				
35	34	100	100	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	151				
35	34	101	101	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	152				
35	34	102	102	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	153				
35	34	100	100	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6		
35	34	100	100	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	154				
35	34	101	101	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	6	4	
35	34	101	101	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	155				
35	34	102	102	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6	5	
35	34	102	102	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	156				
36	35	103	103	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	157				
36	35	104	104	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	158				
36	35	103	103	0.0	0	0	FiguredBass	3/4	2	1	0				1/8	6		
36	35	103	103	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	159				
36	35	207/2	207/2	0.0	1/8	1/8	FiguredBass	3/4	2	1	0				1/8	_		
36	35	207/2	207/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	160				
36	35	104	104	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	6	5	
36	35	104	104	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	161				
36	35	105	105	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	162				
37	36	106	106	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	163				
37	36	106	106	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	164				
