mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
10	10	29	29	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	47			
10	10	27	27	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	9	4
10	10	27	27	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	48			
10	10	28	28	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	8	3
10	10	28	28	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	49			
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	50			
11	11	30	30	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	51			
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	52			
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	53			
11	11	30	30	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	54			
11	11	63/2	63/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0				1/8	6h	
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	55			
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	56			
12	12	33	33	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	57			
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	58			
12	12	33	33	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	59			
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	60			
13	13	36	36	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	61			
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	62			
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	63			
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	64			
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	65			
13	13	38	38	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	5	
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	66			
14	14	39	39	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	67			
14	14	40	40	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	68			
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	69			
14	14	39	39	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	70			
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	71			
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	72			
15	15	42	42	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	73			
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	74			
15	15	44	44	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	75			
15	15	42	42	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6	
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	76			
15	15	43	43	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	6	5
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	77			
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	78			
16	16	45	45	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	79			
16	16	47	47	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	80			
16	16	45	45	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	81			
16	16	47	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	82			
