mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	69				
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	70				
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	71				
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	72				
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5	b
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	73				
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	h		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	74				
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	75				
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	76				
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	77				
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	78				
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	b		
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	79				
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	80				
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	81				
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	82				
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	83				
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	84				
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	85				
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	86				
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	87				
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	88				
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	89				
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5b		
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	90				
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	91				
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	92				
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	93				
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	94				
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	95				
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5		
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	96				
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	97				
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	98				
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	h	
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	99				
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	100				
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	101				
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	102				
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	103				
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	104				
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	105				
20	20	76	76	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	b		
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	106				
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	107				
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	108				
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	109				
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	110				
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	111				
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	112				
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	113				
21	21	80	80	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5		
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	114				
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	115				
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	116				
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	117				
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	118				
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	119				
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	120				
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	121				
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	122				
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	123				
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	124				
23	23	90	90	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	125				
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	126				
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	127				
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	128				
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	129				
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	130				
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	131				
24	24	94	94	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	132				
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	133				
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	134				
24	24	93	93	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	135				
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	7	5b	
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	136				
24	24	95	95	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	h		
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	137				
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	138				
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	139				
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	140				
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	141				
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	142				
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	143				
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	144				
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	145				
27	27	104	104	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	146				
27	27	105	105	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	147				
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	148				
27	27	104	104	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	149				
27	27	105	105	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	5	
27	27	105	105	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	150				
27	27	106	106	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	4		
27	27	106	106	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	151				
27	27	107	107	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	3		
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	152				
28	28	108	108	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	153				
28	28	111	111	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	154				
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	155				
28	28	111	111	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	156				
29	29	112	112	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	157				
29	29	113	113	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	158				
29	29	114	114	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	159				
29	29	115	115	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	160				
29	29	112	112	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	161				
29	29	113	113	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	162				
29	29	114	114	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5		
29	29	114	114	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	163				
29	29	115	115	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	164				
30	30	116	116	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	165				
30	30	117	117	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	166				
30	30	118	118	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	167				
30	30	119	119	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	168				
30	30	116	116	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	169				
30	30	117	117	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5		
30	30	117	117	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	170				
30	30	118	118	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
30	30	118	118	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	171				
30	30	119	119	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	5	
30	30	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	172				
31	31	120	120	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	173				
31	31	122	122	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	174				
31	31	120	120	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	4		
31	31	120	120	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	175				
31	31	121	121	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	176				
31	31	122	122	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	177				
32	32	125	125	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	178				
32	32	126	126	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	179				
32	32	127	127	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	180				
32	32	125	125	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	181				
32	32	126	126	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	182				
32	32	127	127	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5		
32	32	127	127	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	183				
33	33	128	128	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	184				
33	33	129	129	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	185				
33	33	130	130	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	186				
33	33	131	131	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	187				
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	188				
33	33	129	129	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	189				
33	33	130	130	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	b
33	33	130	130	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	190				
33	33	131	131	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	h		
33	33	131	131	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	191				
34	34	132	132	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	192				
34	34	132	132	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	193				
35	35	137	137	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	194				
35	35	138	138	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	195				
35	35	139	139	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	196				
35	35	137	137	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	197				
35	35	138	138	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	198				
35	35	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	199				
36	36	140	140	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	200				
36	36	141	141	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	201				
36	36	142	142	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	202				
36	36	143	143	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	203				
36	36	140	140	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	204				
36	36	141	141	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
36	36	141	141	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	205				
36	36	142	142	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
36	36	142	142	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	206				
36	36	143	143	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	207				
37	37	144	144	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	208				
37	37	147	147	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	209				
37	37	144	144	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	210				
37	37	147	147	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	211				
38	38	148	148	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	212				
38	38	149	149	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	213				
38	38	150	150	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	214				
38	38	151	151	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	215				
38	38	148	148	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	216				
38	38	149	149	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	217				
38	38	150	150	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	b
38	38	150	150	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	218				
38	38	151	151	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	h		
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	219				
39	39	152	152	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	220				
39	39	152	152	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	221				
40	40	156	156	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	222				
40	40	158	158	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	223				
40	40	159	159	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	224				
40	40	156	156	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	225				
40	40	158	158	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	226				
40	40	159	159	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	227				
41	41	160	160	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	228				
41	41	162	162	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	229				
41	41	160	160	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5		
41	41	160	160	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	230				
41	41	161	161	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	231				
41	41	162	162	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	#		
41	41	162	162	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	232				
42	42	164	164	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	233				
42	42	165	165	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	234				
42	42	166	166	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	235				
42	42	164	164	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	236				
42	42	165	165	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5		
42	42	165	165	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	237				
42	42	166	166	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6		
42	42	166	166	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	238				
43	43	168	168	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	239				
43	43	169	169	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	240				
43	43	170	170	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	241				
43	43	168	168	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	242				
43	43	169	169	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
43	43	169	169	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	243				
43	43	170	170	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	244				
44	44	173	173	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	245				
44	44	174	174	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	246				
44	44	175	175	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	247				
44	44	173	173	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5b		
44	44	173	173	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	248				
44	44	174	174	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	249				
44	44	175	175	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	250				
45	45	176	176	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	251				
45	45	177	177	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	252				
45	45	178	178	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	253				
45	45	176	176	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
45	45	176	176	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	254				
45	45	177	177	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	h	
45	45	177	177	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	255				
45	45	178	178	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	256				
46	46	180	180	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	257				
46	46	182	182	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	258				
46	46	180	180	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	259				
46	46	182	182	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	260				
47	47	185	185	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	261				
