mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
1	1	0	0	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	0			
1	1	1	1	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1			
1	1	2	2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2			
1	1	0	0	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	3			
1	1	1	1	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	4			
1	1	2	2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	5			
2	2	3	3	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	6			
2	2	4	4	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	7			
2	2	5	5	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	8			
2	2	3	3	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	9			
2	2	4	4	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	2	
2	2	4	4	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	10			
2	2	5	5	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6	
2	2	5	5	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	11			
3	3	6	6	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	12			
3	3	15/2	15/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	13			
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	14			
3	3	6	6	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	15			
3	3	7	7	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	6	5
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	16			
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	17			
4	4	9	9	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	18			
4	4	10	10	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	19			
4	4	11	11	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	20			
4	4	9	9	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	21			
4	4	10	10	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	22			
4	4	11	11	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	23			
5	5	12	12	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	24			
5	5	27/2	27/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	25			
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	26			
5	5	12	12	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	27			
5	5	27/2	27/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0				1/8	6	
5	5	27/2	27/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	28			
5	5	14	14	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6	
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	29			
6	6	15	15	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	30			
6	6	16	16	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	31			
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	32			
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	33			
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	34			
6	6	17	17	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	5	
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	35			
7	7	18	18	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	36			
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	37			
7	7	20	20	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	38			
7	7	18	18	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	39			
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	40			
7	7	20	20	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	#	
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	41			
8	8	21	21	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	42			
8	8	21	21	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	43			
9	9	24	24	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	44			
9	9	24	24	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	45			
10	10	25	25	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	46			
10	10	26	26	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	47			
10	10	27	27	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	48			
10	10	25	25	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	5	
10	10	25	25	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	49			
10	10	26	26	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	50			
